tikt	v	tikt	vtnn0i1000n	O
īstenots	v	īstenot	vmnpdmsnpsn	O
,	z	,	zc	O
ja	c	ja	css	O
mēs	p	mēs	pp10pn_	O
tajā	p	tā	pd3fsl_	O
saskatīsim	v	saskatīt	vmnift31pan	O
potenciālu	n	potenciāls	ncmsa1	O
.	z	.	zs	O

Kādus	p	kāds	pi0mpa_	O
jaunus	a	jauns	afmpanp	O
tirgus	n	tirgus	ncmsg3	O
šogad	r	šogad	r0t	time
plāno	v	plānot	vmnipt230an	O
iekarot	v	iekārt	vmnpu000000	O
"	z	"	zq	O
Lux	y	Lux	y	organization
Express	n	express	n_msn1	organization
"	z	"	zq	O
,	z	,	zc	O
ņemot	v	ņemt	vmnpu000000	O
vērā	r	vērā	r0_	O
,	z	,	zc	O
ka	c	ka	css	O
uzņēmuma	n	uzņēmums	ncmsg1	O
attīstība	n	attīstība	ncfsn4	O
līdz	s	līdz	sppdy	O
šim	p	šis	pd3msd_	O
notikusi	v	notikt	vmnpdfsnasn	O
visai	r	visai	r0q	O
strauji	r	strauji	r__	O
?	z	?	zs	O

Pēdējo	a	pēdējs	armpgyp	time
gadu	n	gads	ncmpg1	time
laikā	n	laiks	ncmsl1	time
"	z	"	zq	O
Lux	y	Lux	y	organization
Express	n	express	n_msn1	organization
"	z	"	zq	O
tik	r	tik	r0q	O
tiešām	q	tiešām	qs	O
ir	v	būt	vcnipii30an	O
strauji	r	strauji	r__	O
audzis	v	augt	vmnpdmsnasn	O
,	z	,	zc	O
paplašinot	v	paplašināt	vmnpu000000	O
maršrutu	n	maršruts	ncmpg1	O
tīklu	n	tīkls	ncmpg1	O
vairākās	p	vairākas	pi0fpl_	O
valstīs	n	valsts	ncfpl6	O
.	z	.	zs	O

Tomēr	c	tomēr	ccs	O
tagad	r	tagad	r0t	O
ir	v	būt	vcnipii30an	O
laiks	n	laiks	ncmsn1	O
koncentrēties	v	koncentrēties	v_yn0_2000n	O
uz	s	uz	sppdy	O
maršrutiem	n	maršruts	ncmpd1	O
un	c	un	ccs	O
produktiem	n	produkts	ncmpd1	O
,	z	,	zc	O
ko	p	kas	pq000a_	O
patlaban	r	patlaban	r0t	O
jau	r	jau	r0t	O
piedāvājam	v	piedāvāt	vmnipt21pan	O
mūsu	p	mēs	pp10pg_	O
klientiem	n	klients	ncmpd1	O
.	z	.	zs	O

Situācijā	n	situācija	ncfsl4	O
,	z	,	zc	O
kad	r	kad	r0t	O
kompānija	n	kompānija	ncfsn4	O
attīstās	v	attīstīties	vmyipi330an	O
pārāk	r	pārāk	r0q	O
ātri	r	ātri	r__	O
,	z	,	zc	O
to	p	tas	pd3msa_	O
piedāvātie	v	piedāvāt	vmnpdmpnpsy	O
produkti	n	produkts	ncmpn1	O
var	v	varēt	vonipt330an	O
kļūt	v	kļūt	vtnn0i1000n	O
nekvalitatīvi	r	nekvalitatīvi	r__	O
,	z	,	zc	O
un	c	un	ccs	O
mēs	p	mēs	pp10pn_	O
nevēlamies	v	nevēlēties	voyipt31pay	O
,	z	,	zc	O
lai	c	lai	css	O
tas	p	tas	pd3msn_	O
notiktu	v	notikt	vmnc0i100an	O
ar	s	ar	sppdn	O
"	z	"	zq	O
Lux	y	Lux	y	organization
Express	n	express	n_msn1	organization
"	z	"	zq	O
.	z	.	zs	O

Tādēļ	r	tādēļ	r0c	O
vēlētos	v	vēlēties	voyc0t300an	O
stiprināt	v	stiprināt	vmnn0t3000n	O
zīmolu	n	zīmols	n_msa1	O
un	c	un	ccs	O
nodrošināt	v	nodrošināt	vmnn0t3000n	O
mūsu	p	mēs	pp10pg_	O
pozīcijas	n	pozīcija	ncfsg4	O
jau	r	jau	r0t	O
esošajos	v	est	v_npdmplapy	O
tirgos	n	tirgus	ncmpl3	O
.	z	.	zs	O

Ar	s	ar	sppdn	O
ko	p	kas	pq000a_	O
varētu	v	varēt	vonc0t300an	O
izskaidrot	v	izskaidrot	vmnn0t2000n	O
"	z	"	zq	O
Lux	y	Lux	y	organization
Express	n	express	n_msn1	organization
"	z	"	zq	O
regulāro	a	regulārs	afmpgyp	O
peļņas	n	peļņa	ncfsg4	O
un	c	un	ccs	O
apgrozījuma	n	apgrozījums	ncmsg1	O
pieaugumu	n	pieaugums	ncmsa1	O
?	z	?	zs	O

Pēdējos	a	pēdējs	armplnp	time
gados	n	gads	ncmpl1	time
esam	v	būt	vcnipii1pan	O
ienākuši	v	ienākt	vmnpdmpnasn	O
jaunos	a	jauns	afmplnp	O
tirgos	n	tirgus	ncmpl3	O
un	c	un	ccs	O
palielinājuši	v	palielināt	vmnpdmpnasn	O
maršrutu	n	maršruts	ncmpg1	O
skaitu	n	skaits	ncmsa1	O
vietās	n	vieta	ncfpl4	O
,	z	,	zc	O
kurās	p	kura	pq0fpl_	O
esam	v	būt	vcnipii1pan	O
darbojušies	v	darboties	vmypdmpnasn	O
līdz	s	līdz	sppdy	O
šim	p	šis	pd3msd_	O
.	z	.	zs	O

Tāpat	r	Tāpat	r__	O
pastāvīgi	r	pastāvīgi	r__	O
piedāvājam	v	piedāvāt	vmnipt21pan	O
pakalpojumus	n	pakalpojums	ncmpa1	O
,	z	,	zc	O
kas	p	kas	pq000n_	O
paaugstina	v	paaugstināt	vmnipt330an	O
pasažieru	n	pasažieris	ncmpg2	O
skaitu	n	skaits	ncmsa1	O
.	z	.	zs	O

Tomēr	c	tomēr	ccs	O
neaktīvajā	a	neaktīvs	a_msly_	O
periodā	n	periods	ncmsl1	O
mums	p	mēs	pp10pd_	O
tāpat	q	tāpat	qs	O
nākas	v	nākties	vmyipi130an	O
saskarties	v	saskarties	vmyn0i1000n	O
ar	s	ar	sppdn	O
situāciju	n	situācija	ncfsa4	O
,	z	,	zc	O
ka	c	ka	css	O
autobusos	n	autobuss	ncmpl1	O
ir	v	būt	vcnipii30an	O
brīvas	a	brīva	affpnnp	O
vietas	n	vieta	ncfsg4	O
.	z	.	zs	O

Lai	c	lai	css	O
novērstu	v	novērst	vmnc0t100an	O
iztrūkumu	n	iztrūkums	ncmsa1	O
pasažieru	n	pasažieris	ncmpg2	O
skaitā	n	skaits	ncmsl1	O
,	z	,	zc	O
esam	v	būt	vcnipii1pan	O
īstenojuši	v	īstenot	vmnpdmpnasn	O
vairākas	p	vairākas	pi0fpa_	O
kampaņas	n	kampaņa	ncfpn4	O
.	z	.	zs	O

Piemēram	n	piemērs	ncmsd1	O
,	z	,	zc	O
patlaban	r	patlaban	r0t	O
pastāvīgi	r	pastāvīgi	r__	O
piedāvājam	v	piedāvāt	vmnipt21pan	O
pasažieriem	n	pasažieris	ncmpd2	O
par	s	par	sppdn	O
trīs	m	trīs	mcsfpnv	sum
eiro	y	eiro	y	sum
(	z	(	zb	O
2,1	x	2,1	xn	sum
lats	n	lats	ncmsn1	sum
)	z	)	zb	O
iegādāties	v	iegādāties	vmyn0t2000n	O
pirmās	m	pirmā	mosfpav	O
piecas	m	piecas	mcsfpav	O
vietas	n	vieta	ncfsg4	O
"	z	"	zq	O
Simple	n	simple	n_fsn5	product
Express	n	express	n_msn1	product
"	z	"	zq	O
autobusos	n	autobuss	ncmpl1	O
.	z	.	zs	O

Kampaņa	n	kampaņa	ncfsn4	O
ātri	r	ātri	r__	O
ieguva	v	iegūt	vmnist130an	O
popularitāti	n	popularitāte	ncfsa5	O
ceļotāju	n	ceļotājs	ncmpg1	O
vidū	n	vidus	ncmvl3	O
,	z	,	zc	O
un	c	un	ccs	O
tas	p	tas	pd3msn_	O
ļāva	v	ļaut	vmnist130an	O
palielināt	v	palielināt	vmnn0t3000n	O
pārvadāto	v	pārvadāt	v_npdmpgpsy	O
pasažieru	n	pasažieris	ncmpg2	O
skaitu	n	skaits	ncmsa1	O
ilgtermiņā	n	ilgtermiņš	ncmsl1	O
.	z	.	zs	O

Vai	q	vai	qs	O
šogad	r	šogad	r0t	O
varēja	v	varēt	vonist330an	O
izjust	v	izjust	vmnn0t1000n	O
,	z	,	zc	O
ka	c	ka	css	O
Baltijas	n	baltija	n_fsg4	location
valstu	n	valsts	ncfpg6	O
iedzīvotāju	n	iedzīvotājs	ncmpg1	O
finanšu	n	finanses	n_fdg5	O
iespējas	n	iespēja	ncfpn4	O
ir	v	būt	vcnipii30an	O
kļuvušas	v	kļūt	vtnpdfpnasn	O
labākas	a	laba	affpnnc	O
un	c	un	ccs	O
tie	p	tas	pd3mpn_	O
vairāk	r	daudz	rcq	O
ceļo	v	ceļot	vmnipi230an	O
?	z	?	zs	O

Varbūt	q	varbūt	qs	O
ir	v	būt	vcnipii30an	O
atšķirīga	a	atšķirīga	affsnnp	O
situācija	n	situācija	ncfsn4	O
katrā	p	katrs	pg0msl_	O
Baltijas	n	baltija	n_fsg4	location
valstī	n	valsts	ncfsl6	O
?	z	?	zs	O

Situācija	n	situācija	ncfsn4	O
katrā	p	katra	pg0fsl_	O
valstī	n	valsts	ncfsl6	O
atšķiras	v	atšķirties	vmyipi130an	O
.	z	.	zs	O

Mūsu	p	mēs	pp10pg_	O
statistika	n	statistika	ncfsn4	O
rāda	v	rādīt	vmnipt330an	O
,	z	,	zc	O
ka	c	ka	css	O
patlaban	r	patlaban	r0t	O
cilvēki	n	cilvēks	ncmpn1	O
ceļo	v	ceļot	vmnipi230an	O
vairāk	r	daudz	rcq	O
,	z	,	zc	O
nekā	c	nekā	css	O
to	p	tas	pd3msa_	O
darīja	v	darīt	vmnist330an	O
pirms	s	pirms	sppdy	O
krīzes	n	krīze	ncfsg5	O
,	z	,	zc	O
kas	p	kas	pq000n_	O
daļēji	r	daļēji	r__	O
ir	v	būt	vcnipii30an	O
saistīts	v	saistīt	vmnpdmsnpsn	O
ar	s	ar	sppdn	O
piedāvātā	v	piedāvāt	vmnpd_sgpsy	O
produkta	n	produkts	ncmsg1	O
kvalitāti	n	kvalitāte	ncfsa5	O
.	z	.	zs	O

Tā_kā	q	tā_kā	qc	O
mēs	p	mēs	pp10pn_	O
attīstāmies	v	attīstīties	vmyipi31pan	O
,	z	,	zc	O
biznesa	n	bizness	ncmsg1	O
klientiem	n	klients	ncmpd1	O
varam	v	varēt	vonipt31pan	O
piedāvāt	v	piedāvāt	vmnn0t2000n	O
vairāk	r	daudz	rcq	O
komforta	n	komforts	ncmsg1	O
un	c	un	ccs	O
papildu	a	papildu	armpgnp	O
pakalpojumus	n	pakalpojums	ncmpa1	O
,	z	,	zc	O
savukārt	r	savukārt	r0_	O
studentiem	n	students	ncmpd1	O
lētākas	a	lēta	affsgnc	O
biļetes	n	biļete	ncfsg5	O
.	z	.	zs	O

Un	c	un	ccs	O
tā	p	tā	pd3fsn_	O
ir	v	būt	vcnipii30an	O
atslēga	n	atslēga	ncfsn4	O
,	z	,	zc	O
kāpēc	r	kāpēc	r0c	O
cilvēki	n	cilvēks	ncmpn1	O
izvēlas	v	izvēlēties	vmyipi330an	O
ceļot	v	celt	vmnpu000000	O
ar	s	ar	sppdn	O
"	z	"	zq	O
Lux	y	Lux	y	organization
Express	n	express	n_msn1	organization
"	z	"	zq	O
autobusiem	n	autobuss	ncmpd1	O
.	z	.	zs	O

Cik	r	cik	r0q	O
būtiska	a	būtiska	affsnnp	O
,	z	,	zc	O
izvēloties	v	izvēlēties	vmypu000000	O
ceļojuma	n	ceļojums	ncmsg1	O
veidu	n	veids	ncmsa1	O
,	z	,	zc	O
pasažierim	n	pasažieris	ncmsd2	O
ir	v	būt	vcnipii30an	O
cena	n	cena	ncfsn4	O
,	z	,	zc	O
cik	r	cik	r0q	O
pārējais	a	pārējs	armsnyp	O
komforts	n	komforts	ncmsn1	O
?	z	?	zs	O

Cenas	n	cena	ncfsg4	O
un	c	un	ccs	O
komforta	n	komforts	ncmsg1	O
nozīme	n	nozīme	ncfsn5	O
pasažieriem	n	pasažieris	ncmpd2	O
radikāli	r	radikāli	r__	O
atšķiras	v	atšķirties	vmyipi130an	O
starp	s	starp	sppdy	O
"	z	"	zq	O
Simple	n	simple	n_fsn5	product
Express	n	express	n_msn1	product
"	z	"	zq	O
un	c	un	ccs	O
"	z	"	zq	O
Lux	y	Lux	y	product
Express	n	express	n_msn1	product
"	z	"	zq	O
produktiem	n	produkts	ncmpd1	O
.	z	.	zs	O

"	z	"	zq	O
Simple	n	simple	n_fsn5	product
Express	n	express	n_msn1	product
"	z	"	zq	O
pasažieri	n	pasažieris	ncmsa2	O
ir	v	būt	vcnipii30an	O
ļoti	r	ļoti	r0q	O
jūtīgi	a	jūtīgs	afmpnnp	O
pret	s	pret	sppdy	O
izcenojumiem	n	izcenojums	ncmpd1	O
,	z	,	zc	O
tādējādi	r	tādējādi	r0m	O
šais	p	šais	p_3msn_	O
zīmols	n	zīmols	n_msn1	O
tika	v	tikt	vtnisi130an	O
veidots	v	veidot	vmnpdmsnpsn	O
,	z	,	zc	O
lai	c	lai	css	O
piedāvātu	v	piedāvāt	vmnc0t200an	O
ceļošanu	n	ceļošana	n_fsa_	O
pasažieriem	n	pasažieris	ncmpd2	O
par	s	par	sppdn	O
zemām	a	zema	affpdnp	O
likmēm	n	likme	ncfpd5	O
,	z	,	zc	O
piedāvājot	v	piedāvāt	vmnpu000000	O
iespēju	n	iespēja	ncfsa4	O
ceļot	v	celt	vmnpu000000	O
tiem	p	tas	pd3mpd_	O
,	z	,	zc	O
kas	p	kas	pq000n_	O
to	p	tas	pd3msa_	O
ļoti	r	ļoti	r0q	O
vēlas	v	vēlēties	voyipt330an	O
,	z	,	zc	O
bet	c	bet	ccs	O
resursi	n	resursi	ncmdn1	O
to	p	tas	pd3msa_	O
darīt	v	darīt	vmnn0t3000n	O
nav	v	nebūt	vcnipii30ay	O
tik	r	tik	r0q	O
lieli	a	liels	afmpnnp	O
.	z	.	zs	O

Savukārt	r	savukārt	r0_	O
"	z	"	zq	O
Lux	y	Lux	y	product
Express	n	express	n_msn1	product
"	z	"	zq	O
cena	n	cena	ncfsn4	O
var	v	varēt	vonipt330an	O
plašāk	r	plaši	rc_	O
variēt	v	variēt	vmnn0t2000n	O
,	z	,	zc	O
jo	c	jo	css	O
šī	p	šis	pd3msg_	O
zīmola	n	zīmols	n_msg1	O
pasažieri	n	pasažieris	ncmpn2	O
augstāk	r	augsti	rc_	O
novērtē	v	novērtēt	v_nipt22san	O
piedāvāto	v	piedāvāt	vmnpdmpgpsy	O
pakalpojumu	n	pakalpojums	ncmsa1	O
nevis	c	nevis	ccs	O
biļetes	n	biļete	ncfsg5	O
cenu	n	cena	ncfsa4	O
,	z	,	zc	O
ja	c	ja	css	O
vien	q	vien	qs	O
tā	p	tā	pd3fsn_	O
turas	v	turēties	vmyipi330an	O
samērīgās	a	samērīga	affpnyp	O
robežās	n	robeža	ncfpl4	O
.	z	.	zs	O

Kuri	p	kurš	pq0mpn_	O
bijuši	v	būt	vcnpdmpnasn	O
populārākie	a	populārs	afmpnyc	O
galamērķi	n	galamērķis	n_mpn2	O
Latvijas	n	Latvija	npfsg4	location
iedzīvotājiem	n	iedzīvotājs	ncmpd1	O
?	z	?	zs	O

Latvijas	n	Latvija	npfsg4	location
iedzīvotāju	n	iedzīvotājs	ncmpg1	O
vidū	n	vidus	ncmvl3	O
vispopulārākie	a	populārs	afmpnys	O
galamērķi	n	galamērķis	n_mpn2	O
ir	v	būt	vcnipii30an	O
Tallina	n	tallina	n_fsn4	location
,	z	,	zc	O
Viļņa	n	Vilnis	npmsg2	location
un	c	un	ccs	O
Sanktpēterburga	v	sanktpēterburgt	v_nis_130an	location
.	z	.	zs	O

Vai	q	vai	qs	O
"	z	"	zq	O
Estonian	x	Estonian	xf	organization
Air	i	Air	i_	organization
"	z	"	zq	O
neveiksmes	n	neveiksme	ncfsg5	O
nav	v	nebūt	vcnipii30ay	O
ietekmējis	v	ietekmēt	vmnpdmsnasn	O
"	z	"	zq	O
Lux	y	Lux	y	organization
Express	n	express	n_msn1	organization
"	z	"	zq	O
darbu	n	darbs	ncmsa1	O
,	z	,	zc	O
jo	c	jo	css	O
attiecīgi	r	attiecīgi	r__	O
tiek	v	tikt	vtnipi130an	O
samazināts	v	samazināt	vmnpdmsnpsn	O
reisu	n	reiss	ncmsa1	O
un	c	un	ccs	O
maršrutu	n	maršruts	ncmpg1	O
skaits	n	skaits	ncmsn1	O
?	z	?	zs	O

"	z	"	zq	O
Estonian	x	Estonian	xf	organization
Air	i	Air	i_	organization
"	z	"	zq	O
neveiksmes	n	neveiksme	ncfsg5	O
nav	v	nebūt	vcnipii30ay	O
radījušas	v	radīt	vmnpdfpnasn	O
būtisku	a	būtiska	affsanp	O
ietekmi	n	ietekme	ncfsa5	O
uz	s	uz	sppdy	O
uzņēmuma	n	uzņēmums	ncmsg1	O
darbību	n	darbība	ncfsa4	O
.	z	.	zs	O

Cilvēki	n	cilvēks	ncmpn1	O
,	z	,	zc	O
kas	p	kas	pq000n_	O
izmantoja	v	izmantot	vmnist230an	O
"	z	"	zq	O
Estonian	x	Estonian	xf	organization
Air	i	Air	i_	organization
"	z	"	zq	O
lidojumus	n	lidojums	ncmpa1	O
,	z	,	zc	O
visdrīzāk	r	drīzi	rs_	O
nemainīs	v	nemainīt	vmnift330ay	O
lidmašīnu	n	lidmašīna	ncfsa4	O
pret	s	pret	sppdy	O
autobusu	n	autobuss	ncmsa1	O
,	z	,	zc	O
esošās	x	esošās	xx	O
avio	a	avia	a_fsay_	O
kompānijas	n	kompānija	ncfsg4	O
vietā	n	vieta	ncfsl4	O
izvēlēsies	v	izvēlēties	vmyifi330an	O
citu	p	cits	pi0msa_	O
.	z	.	zs	O

Informācija	n	informācija	ncfsn4	O
:	z	:	zo	O

Baltijas	n	baltija	n_fsg4	location
pasažieru	n	pasažieris	ncmpg2	O
pārvadājumu	n	pārvadājums	ncmpg1	O
uzņēmums	n	uzņēmums	ncmsn1	O
"	z	"	zq	O
Lux	y	Lux	y	organization
Express	n	express	n_msn1	organization
"	z	"	zq	O
2012.	x	2012.	xo	time
gadā	n	gads	ncmsl1	time
pārvadāja	v	pārvadāt	v_nist230an	O
par	s	par	sppdn	O
76_000	x	76_000	xn	O
jeb	c	jeb	ccs	O
14	x	14	xn	sum
%	x	%	xx	sum
vairāk	r	daudz	rcq	O
pasažieru	q	pasažieru	q_	O
nekā	c	nekā	css	O
2011.	x	2011.	xo	time
gadā	n	gads	ncmsl1	time
.	z	.	zs	O

Kopā	r	kopā	r0m	O
2012.	x	2012.	xo	time
gadā	n	gads	ncmsl1	time
uzņēmums	n	uzņēmums	ncmsn1	O
plāno	v	plānot	vmnipt230an	O
pārvest	v	pārvest	vmnn0t1000n	O
650_000	x	650_000	xn	O
pasažieru	n	pasažieris	ncmpg2	O
.	z	.	zs	O

Lielākais	a	liels	afmsnyc	O
pieaugums	n	pieaugums	ncmsn1	O
2012.	x	2012.	xo	time
gadā	n	gads	ncmsl1	time
bija	v	būt	vcnisii30an	O
vērojams	v	vērot	vmnpdmsnppn	O
maršrutos	n	maršruts	ncmpl1	O
uz	s	uz	sppdy	O
Tallinu	n	tallins	n_msa1	location
un	c	un	ccs	O
Viļņu	n	Vilnis	npmpg2	location
,	z	,	zc	O
kur	r	kur	r0p	O
pasažieru	n	pasažieris	ncmpg2	O
skaits	n	skaits	ncmsn1	O
audzis	v	augt	vmnpdmsnasn	O
par	s	par	sppdn	O
42	x	42	xn	sum
%	x	%	xx	sum
,	z	,	zc	O
Rīga-Viļņa	n	rīga-viļņa	n_fsn4	product
,	z	,	zc	O
kur	r	kur	r0p	O
tas	p	tas	pd3msn_	O
palielinājies	v	palielināties	vmypdmsnasn	O
par	s	par	sppdn	O
24	x	24	xn	sum
%	x	%	xx	sum
,	z	,	zc	O
kā_arī	c	kā_arī	ccd	O
Rīga-Sanktpēterburga	n	rīga-sanktpēterburga	n_fsn4	product
,	z	,	zc	O
kur	r	kur	r0p	O
pieaugums	n	pieaugums	ncmsn1	O
sasniedzis	v	sasniegt	vmnpdmsnasn	O
21	x	21	xn	sum
%	x	%	xx	sum

"	z	"	zq	O
Lux	y	Lux	y	organization
Express	n	express	n_msn1	organization
Group	x	Group	xf	organization
"	z	"	zq	O
ir	v	būt	vcnipii30an	O
starptautisks	a	starptautisks	armsnnp	O
pasažieru	n	pasažieris	ncmpg2	O
pārvadājumu	n	pārvadājums	ncmpg1	O
uzņēmums	n	uzņēmums	ncmsn1	O
,	z	,	zc	O
kas	p	kas	pq000n_	O
darbojas	v	darboties	vmyipi230an	O
Igaunijā	n	igaunija	n_fsl4	location
,	z	,	zc	O
Latvijā	n	Latvija	npfsl4	location
,	z	,	zc	O
Lietuvā	n	Lietuva	npfsl4	location
,	z	,	zc	O
Polijā	n	polija	n_fsl4	location
un	c	un	ccs	O
Krievijā	n	Krievija	npfsl4	location
.	z	.	zs	O

"	z	"	zq	O
Lux	y	Lux	y	organization
Express	n	express	n_msn1	organization
Group	x	Group	xf	organization
"	z	"	zq	O
nodrošina	v	nodrošināt	vmnipt330an	O
biznesa	n	bizness	ncmsg1	O
klases	n	klase	ncfsg5	O
ceļošanas	n	ceļošana	n_fsg_	O
pakalpojumus	n	pakalpojums	ncmpa1	O
ar	s	ar	sppdn	O
"	z	"	zq	O
Lux	y	Lux	y	product
Express	n	express	n_msn1	product
"	z	"	zq	O
zīmola	n	zīmols	n_msg1	O
autobusiem	n	autobuss	ncmpd1	O
,	z	,	zc	O
kā_arī	c	kā_arī	ccd	O
ceļošanu	n	ceļošana	n_fsa_	O
par	s	par	sppdn	O
pieejamām	v	pieiet	vmnpdfpdppn	O
cenām	n	cena	ncfpd4	O
ar	s	ar	sppdn	O
zemo	a	zema	affsayp	O
cenu	n	cena	ncfsa4	O
autobusu	n	autobuss	ncmpg1	O
līniju	n	līnija	ncfpg4	O
"	z	"	zq	O
Simple	n	simple	n_fsn5	product
Express	n	express	n_msn1	product
"	z	"	zq	O
.	z	.	zs	O

"	z	"	zq	O
Lux	y	Lux	y	organization
Express	n	express	n_fsg6	organization
Latvija	n	Latvija	npfsn4	organization
"	z	"	zq	O
īpašnieks	n	īpašnieks	ncmsn1	O
ir	v	būt	vcnipii30an	O
Igaunijā	n	igaunija	n_fsl4	O
reģistrēta	v	reģistrēt	vmnpdfsnpsn	O
kompānija	n	kompānija	ncfsn4	O
"	z	"	zq	O
Lux	y	Lux	y	organization
Express	n	express	n_msn1	organization
Estonia	n	estonia	n_fsn4	organization
"	z	"	zq	O
.	z	.	zs	O

Uz	s	uz	sppdy	O
PA	s	pa	sppdy	organization
bāzes	n	bāze	ncfsg5	O
grib	v	gribēt	vonipt330an	O
veidot	v	veidot	vmnn0t2000n	O
atsevišķu	a	atsevišķs	armsanp	O
stratēģiski	r	stratēģiski	r__	O
svarīgu	a	svarīga	affsanp	O
valsts	n	valsts	ncfsg6	O
kapitāldaļu	n	kapitāldaļa	n_fsa4	O
pārvaldītāju	n	pārvaldītājs	ncmsa1	O

25	x	25	xn	O
Jan	y	Jan	y	O
2013	x	2013	xn	O

Pēc	s	pēc	sppdy	O
Privatizācijas	n	privatizācija	n_fsg4	organization
aģentūras	n	aģentūra	ncfpn4	organization
(	z	(	zb	O
PA	s	pa	sppdy	organization
)	z	)	zb	O
darbības	n	darbība	ncfsg4	O
izbeigšanas	n	izbeigšana	n_fsg_	O
uz	s	uz	sppdy	O
aģentūras	n	aģentūra	ncfsg4	O
bāzes	n	bāze	ncfsg5	O
varētu	v	varēt	vonc0t300an	O
radīt	v	radīt	vmnn0t3000n	O
iestādi	n	iestāde	ncfsa5	O
,	z	,	zc	O
kas	p	kas	pq000n_	O
pārvaldītu	v	pārvaldīt	v_nc0_300an	O
valsts	n	valsts	ncfsg6	O
kapitāla	n	kapitāls	ncmsg1	O
daļas	n	daļa	ncfsg4	O
atsevišķos	a	atsevišķs	armplnp	O
stratēģiski	r	stratēģiski	r__	O
svarīgos	a	svarīgs	afmplnp	O
uzņēmumos	n	uzņēmums	ncmpl1	O
.	z	.	zs	O

Intervijā	n	intervija	ncfsl4	O
biznesa	n	bizness	ncmsg1	O
portālam	n	portāls	ncmsd1	O
„	z	„	zq	O
Nozare	n	nozare	ncfsn5	organization
.	z	.	zs	organization

lv	x	lv	xx	organization
”	z	”	zq	O
PA	s	pa	sppdy	organization
valdes	n	valde	ncfsg5	profession
priekšsēdētājs	n	priekšsēdētājs	ncmsn1	profession
Ansis	n	Ansis	npmsn2	person
Spridzāns	n	spridzāns	n_msn1	person
stāsta	v	stāstīt	vmnipt330an	O
,	z	,	zc	O
ka	c	ka	css	O
šāds	p	šāds	pd0msn_	O
modelis	n	modelis	ncmsn2	O
esot	v	būt	vcnrpii00an	O
Somijā	n	Somija	npfsl4	location
,	z	,	zc	O
tomēr	c	tomēr	ccs	O
par	s	par	sppdn	O
tā	p	tas	pd3msg_	O
ieviešanu	n	ieviesšana	n_fsa_	O
Latvijā	n	Latvija	npfsl4	location
vēl	r	vēl	r0t	O
jāspriež	v	spriest	vmnd0t100an	O
ar	s	ar	sppdn	O
Ekonomikas	n	ekonomika	ncfsg4	organization
ministriju	n	ministrija	ncfsa4	organization
.	z	.	zs	O

PA	s	pa	sppdy	organization
neprognozē	v	neprognozēt	vmnm0t22say	O
,	z	,	zc	O
ka	c	ka	css	O
šogad	r	šogad	r0t	time
varētu	v	varēt	vonc0t300an	O
tikt	v	tikt	vtnn0i1000n	O
pārdotas	n	pārdotas	n_fsg_	O
valsts	n	valsts	ncfsg6	O
daļas	n	daļa	ncfsg4	O
AS	y	AS	y	O
„	z	„	zq	O
Citadele	n	citadele	ncfsn5	organization
banka	n	banka	ncfsn4	organization
”	z	”	zq	O
,	z	,	zc	O
AS	y	AS	y	O
„	z	„	zq	O
Reverta	n	Reverta	n_fsn_	organization
”	z	”	zq	O
,	z	,	zc	O
SIA	y	SIA	y	O
„	z	„	zq	O
Latvijas	n	Latvija	npfsg4	organization
Mobilais	a	mobils	afmsnyp	organization
telefons	n	telefons	ncmsn1	organization
”	z	”	zq	O
un	c	un	ccs	O
SIA	y	SIA	y	O
„	z	„	zq	O
Lattelecom	i	Lattelecom	i_	organization
”	z	”	zq	O
,	z	,	zc	O
taču	c	taču	ccs	O
šogad	r	šogad	r0t	time
plānots	v	plānot	vmnpdmsnpsn	O
izolēs	v	izolēt	vmnift230an	O
nodot	v	nodot	vmnn0t2000n	O
valstij	n	valsts	ncfsd6	O
piederošās	v	piederēt	vmnpdfpnapy	O
daļas	n	daļa	ncfsg4	O
maksātnespējīgajā	a	maksātnespējīga	arfslyp	O
privatizējamajā	v	privatizēt	v_npdfslppy	O
AS	y	AS	y	O
„	z	„	zq	O
Latvijas	n	Latvija	npfsg4	organization
Nafta	n	nafta	ncfsn4	organization
”	z	”	zq	O
,	z	,	zc	O
zivju	n	zivs	ncfpg6	O
audzēšanas	n	audzēšana	n_fsg_	O
kompleksā	a	kompleksa	arfsnyp	O
AS	y	AS	y	O
„	z	„	zq	O
Nagļi	i	Nagļi	i_	organization
”	z	”	zq	O
un	c	un	ccs	O
AS	y	AS	y	O
„	z	„	zq	O
Latgales	n	latgale	n_fsg5	organization
enerģētika	n	enerģētika	ncfsn4	organization
”	z	”	zq	O
.	z	.	zs	O

Pirms	c	pirms	css	O
kļuvāt	v	kļuvāt	v__n___00__	O
par	s	par	sppdn	O
PA	s	pa	sppdy	organization
vadītāju	n	vadītāja	ncfsa4	profession
,	z	,	zc	O
strādājāt	v	strādāt	vmnist22pan	O
zvērinātu	v	zvērināt	vmnpdmsapsn	O
advokātu	n	advokāts	ncmpg1	O
birojā	n	birojs	ncmsl1	O
„	z	„	zq	O
Sorainen	i	Sorainen	i_	organization
”	z	”	zq	O
par	s	par	sppdn	O
vecāko	a	vecs	afmsayc	profession
juristu	n	jurists	ncmsa1	profession
.	z	.	zs	O

